subscriber;message_body;timestamp 
3;I am going there to fix ur dads around 1, so somewhere between 1 and 4;07/05/12 17:46 
3;K;07/05/12 17:47 
95;Did not hear phone.  I am good.  I have power thank the Lord.  Susie does not have power.  Trying to check on linda and family;07/05/12 21:49 
4;I am gonna go drop off my bro with amber, so I will be a little later, we just got power ;08/05/12 10:14 
4;Didn't realize all that would happen;08/05/12 10:14 
4;I'll be back in the area around 1pm;08/05/12 10:15 
62;Will u keep eye on mindy. I am going to get cat food.;08/05/12 12:57 
43;Is the database down? I'm signing in from home and it's not connecting;09/05/12 11:25 
28;"Is there a safe way I can get Jenny's computer to not boot correctly or something (need a ""reason"" to get it away from her so you can work on it since it";09/05/12 15:14 
28; seems like there's no way I can drop it off without her knowing).;09/05/12 15:15 
28;Hit Ctrl+Opt+Cmd+8 and tell her you need me to look at the graphics card;09/05/12 15:18 
28;Although that may not convince her;09/05/12 15:19 
28;No she knows that trick (or she's at least seen me do it);09/05/12 15:23 
28;Then software it is most likely;09/05/12 15:23 
28;What's that?;09/05/12 15:24 
28;It's an app that simulates the screen of death on a Mac;09/05/12 15:24 
28;Hmm that sounds good;09/05/12 15:25 
28;You would need to add it to the login items under her user acct so it comes up whenever she starts the computer ;09/05/12 15:26 
28;Not a problem;09/05/12 15:27 
28;Is there a way to make it look like a good old fashioned kernel panic? My computer used to do that all the time and it was pretty scary.;09/05/12 15:27 
28;Thats exactly what iPanic does;09/05/12 15:28 
28;Oh cool, have you used it before?;09/05/12 15:57 
28;Yeah awhile back;09/05/12 15:58 
49;I have rice beans and meat for taco nite do you have shells or do I need to get some?;10/05/12 15:41 
49;Tomatoe sauce?;10/05/12 17:32 
49;In the dinning room.;10/05/12 17:50 
42;cindy I thought the guys put back both keys but they put one back left the other in the lab. So the lab key is locked in the lab. Just making sure you you know.;01/06/12 18:21 
42;Ok.;01/06/12 18:37 
8;Hey sweetie since u wanna talk shit bout me and bobby ur totally fucked should of realized my ipad recorded everythung.f;01/06/12 19:42 
8;rom in my bathroom wasnt gonna b a salty bitch plus all these text sucks to b ur bitch ass wasnt gonna bc then everyone;01/06/12 19:42 
8; gonna know my hand was all over loook in ur shit.but u wannt to from smith to me fucking jack like we both know thats a ;01/06/12 19:42 
8;joke and ur gonna talk shit bout me and bobby being heroin junkies lmao i got scripts and get dropped weekly wonder ur piss clean;01/06/12 19:42 
148;Hey sweetie since u wanna talk shit bout me and bobby ur totally fucked should of realized my ipad recorded everythung.f;01/06/12 19:42 
148;rom in my bathroom wasnt gonna b a salty bitch plus all these text sucks to b ur bitch ass wasnt gonna bc then everyone;01/06/12 19:42 
148; gonna know my hand was all over loook in ur shit.but u wannt to from smith to me fucking jack like we both know thats a ;01/06/12 19:42 
148;joke and ur gonna talk shit bout me and bobby being heroin junkies lmao i got scripts and get dropped weekly wonder ur piss clean;01/06/12 19:42 
8;Hey sweetie since u wanna talk shit bout me and bobby ur totally fucked should of realized my ipad recorded everythung.w;01/06/12 19:54 
8;hen it was next to the toiley .in my bathroom wasnt gonna b a salty bitch plus all these text sucks to b ur bitch ass w;01/06/12 19:54 
8;asnt gonna bc then everyone gonna know my hand was all over loook in ur shit.but u wannt to lie boutósmith to me fucking.;01/06/12 19:54 
8;.jack like we both know thats a joke and ur gonna talk shit bout me and bobby being heroin junkies lmao i got scripts and get ;01/06/12 19:54 
148;Hey sweetie since u wanna talk shit bout me and bobby ur totally fucked should of realized my ipad recorded everythung.w;01/06/12 19:54 
148;hen it was next to the toiley .in my bathroom wasnt gonna b a salty bitch plus all these text sucks to b ur bitch ass w;01/06/12 19:54 
148;asnt gonna bc then everyone gonna know my hand was all over loook in ur shit.but u wannt to lie boutÛsmith to me fucking.;01/06/12 19:54 
148;.jack like we both know thats a joke and ur gonna talk shit bout me and bobby being heroin junkies lmao i got scripts and get ;01/06/12 19:54 
8;dropped weekly wonder ur piss clean u fucking tell everyone ur a fucking liar or.its on u fucking bitch dont believe me ask ever;01/06/12 19:55 
8;yone who was over last night i showed everything to;01/06/12 19:55 
148;dropped weekly wonder ur piss clean u fucking tell everyone ur a fucking liar or.its on u fucking bitch dont believe me ask ever;01/06/12 19:55 
148;yone who was over last night i showed everything to;01/06/12 19:55 
8;Oh yeahh and my dad put u and tim on the bared list at Wendy's and warehouse dont u have 4 kids and work why u always there;01/06/12 19:56 
148;Oh yeahh and my dad put u and tim on the bared list at Wendy's and warehouse dont u have 4 kids and work why u always there;01/06/12 19:56 
8;Lmfao  riiiight okay ;01/06/12 20:20 
8;Alright well im callin cps on.u;01/06/12 20:20 
148;Lmfao  riiiight okay ;01/06/12 20:20 
148;Alright well im callin cps on.u;01/06/12 20:20 
8;bobbys.the one who told.me.bye.;01/06/12 20:21 
148;bobbys.the one who told.me.bye.;01/06/12 20:21 
8;I dont talk to bobby but ok. Idc wht u say. N if cps shows up here ill jus call em on u as well. So cool;01/06/12 20:22 
8;Robbing rway lmao.getting the scrap out to clean it tjhat.my mom.;01/06/12 20:22 
148;I dont talk to bobby but ok. Idc wht u say. N if cps shows up here ill jus call em on u as well. So cool;01/06/12 20:22 
148;Robbing rway lmao.getting the scrap out to clean it tjhat.my mom.;01/06/12 20:22 
8;Baby callpls ive been cleanbye will do :);01/06/12 20:23 
148;Baby callpls ive been cleanbye will do :);01/06/12 20:23 
8;Anythubg.u got i got ten times worse joke sorry got my shit together tha y u cant pay bills and hace to ask everyone to borro;01/06/12 20:26 
8;w moneyhavnt thought of u.dince everuone here says u.and wuill run ur mouths  bye hunnie;01/06/12 20:26 
148;Anythubg.u got i got ten times worse joke sorry got my shit together tha y u cant pay bills and hace to ask everyone to borro;01/06/12 20:26 
148;w moneyhavnt thought of u.dince everuone here says u.and wuill run ur mouths  bye hunnie;01/06/12 20:26 
8;Lmfao thanks needed that laugh;01/06/12 20:29 
148;Lmfao thanks needed that laugh;01/06/12 20:29 
8;Ur done go share stds with tim and Jessica so ur step dad can rap u again keep it all in the family dont wory wont bother ur ;01/06/12 20:58 
8;ass.agai.just want ur ass.in check u dumb crack whore cunt;01/06/12 20:58 
148;Ur done go share stds with tim and Jessica so ur step dad can rap u again keep it all in the family dont wory wont bother ur ;01/06/12 20:58 
148;ass.agai.just want ur ass.in check u dumb crack whore cunt;01/06/12 20:58 
8;Just keep my name out ur my and my fruiends bye;01/06/12 20:59 
148;Just keep my name out ur my and my fruiends bye;01/06/12 20:59 
43;Call me when you can.;02/06/12 11:36 
53;Anytime i want. No set time.;03/06/12 07:28 
88;Did i get the thumb drives from you last night?;03/06/12 07:29 
53;I have to c moms lawyer at 1100 am tomorrow. Want to plan for lunch afterwards. Probably 1230 or 1300?;03/06/12 07:31 
53;Sure. If it goes a little longer, no worries.;03/06/12 07:47 
53;Messed up my dAys. I c lawyer ok Thursday so let's plan Thursday instead, ok?;03/06/12 08:06 
53;Thursday it is. Looking forward to seeing you.;03/06/12 10:45 
33;Thanks again for trying to fix my netbook.  Hope timmy was happy with the pizzas.;03/06/12 12:38 
53;U too. I may have to stay until Monday now so maybe we can spend more time together instead of only lunch.  But lunch on Thursday for sure!;03/06/12 17:19 
53;Definitely. Count me in.;03/06/12 17:59 
92;Hl;04/06/12 09:06 
92;On my way;04/06/12 09:30 
92;OK. See you soon.;04/06/12 09:31 
92;.5 hours;04/06/12 09:32 
53;What time is the service for Tom tomorrow and is it at place where moms was?;04/06/12 20:12 
53;10 am sharp. At funeral home where mom was.;04/06/12 20:17 
53;Thanks. Ill b there.;04/06/12 22:45 
43;Can you talk to the dba yet?;06/06/12 11:08 
43;No , we just got the operating system reinstalled. Starting the install now. Have to apply all the microsoft patches as well.;06/06/12 15:02 
39;Coming out. Bringing hamburgers for grilling for us.;06/06/12 16:50 
49;Hey r u taking mom to the eye doc tomorrow. If needed I get off at 9 am;06/06/12 20:48 
43;We just finished if you would like ti try it out.;06/06/12 21:33 
49;Dr apt is friday at 9:15 am.;06/06/12 21:33 
33;FYI call Caleb so he can tell you what is going on with me.  Went to the ER;07/06/12 15:58 
88;Want to go to the fair tonight. I will be up there today;08/06/12 08:54 
12;I snort cocaine;08/06/12 09:48 
31;On September 9th the bears play the colts on opening day. I am getting a list if people who may want to watch the game at my place and smoke weed. Are yo;08/06/12 09:48 
31;u interested?;08/06/12 09:48 
62;Amanda is giving up her fosters??? Do you know why???;08/06/12 10:07 
8;Lame.... I cam only do ATT dsl.... They don't have fiber optics set up;08/06/12 11:45 
8;What about Comcast?;08/06/12 12:22 
8;She said no....;08/06/12 12:25 
8;I see;08/06/12 12:25 
8;Yeah, they dont have any fiber optics stuff I guess, so I have to use ATT. Is 6 the fastest speed for dsl?;08/06/12 12:29 
8;Whatever they are selling is the fastest you can get;08/06/12 12:30 
8;It varies;08/06/12 12:30 
8;But check to make sure u get what u pay for becuz they are notorious for not giving u what they say they will;08/06/12 12:31 
8;How do you know what they are giving? Checking the connectivity rate?;08/06/12 12:33 
8;Bandwidth speed test online;08/06/12 12:35 
8;Ok;08/06/12 12:39 
62;We are down by Susie...where do you wanna meet???;08/06/12 18:18 
62;We are here.;08/06/12 18:18 
62;We are by the elephant ears;08/06/12 18:22 
62;Down by the horses???;08/06/12 18:24 
62;We are at the red barn elephant ears place;08/06/12 18:41 
62;We are at the red barn elephant ears place;08/06/12 18:41 
62;Food court north of arena.;08/06/12 18:41 
62;North of the horses now.;08/06/12 18:41 
62;Ok.;08/06/12 18:42 
33;Now Caleb is working on swapping pizza for elephant ears. Not wanting to leave the fair tonight.;08/06/12 18:45 
62;By the bathroom house thing??? With all the picnic tables???? I don't see you;08/06/12 18:47 
33;Oh no!!;08/06/12 20:10 
33;I have returned ur husband to his truck.;08/06/12 22:04 
33;And he's hungry;08/06/12 22:22 
33;Please tell everyone thanks;08/06/12 22:26 
39;Do you want to use my vehicle while i am gone?;08/06/12 22:26 
39;if it is possible.;08/06/12 22:27 
20;Do we have a projector screen?;09/06/12 13:08 
20;Yes;09/06/12 18:44 
20;Need it tomorrow;09/06/12 20:39 
62;Crap;10/06/12 09:32 
62;Cost me $20 this morning.;10/06/12 09:32 
62;Btw,tooth fairy messed up last night.;10/06/12 09:32 
62;I had cash for it set aside...I wish you would have said something...I only gave him $5;10/06/12 09:33 
33;Made stuff pepper soup for a chilly Nebraska day!;10/06/12 11:42 
62;Go pick up the chair for Timmy. We just got into store.;10/06/12 12:15 
62;Ok;10/06/12 12:15 
62;Mark wants the three of us to come over to watch a rugby game...if monkey doesn't want to go can he hang out with you??? Can you ask him if he wants to go???;10/06/12 12:17 
62;It that OK with you for a few hours then???;10/06/12 12:45 
62;He wants to hang with me.;10/06/12 12:45 
62;Yes.;10/06/12 13:40 
88;Waiting to hear about his babies?????;10/06/12 18:50 
88;He only had one;10/06/12 18:51 
88;Oh, u was wondering why i never heard anything else.;10/06/12 18:54 
88;Yea she only had the one puppy. And she is so cuite;10/06/12 18:56 
88;They may keep her;10/06/12 18:57 
88;Who is getting her? Not me.;10/06/12 18:57 
88;We are doing a zombie hayride in chicago tonight. Paint balls 75 per.person.;10/06/12 19:37 
62;@ michigan ave now.;10/06/12 21:47 
62;Timmy is out.;10/06/12 21:47 
88;Hey I stopped here in Peoria and I'm only 2 hrs away. I can be up there around 10 or so. Will that be ok with u;01/07/12 19:45 
97;This is Jill by the way;02/07/12 13:13 
97;Hi cindy I'm running late;02/07/12 13:13 
43;I'll be about 30 minutes late.  Could you open the door and tell people to wait?0;02/07/12 15:52 
43;ETA?;02/07/12 16:28 
43;Are you coming tonight?;02/07/12 16:29 
33;stairs taking a shower.;03/07/12 08:51 
33;FYI just talked to mom, Sara and Michael let that dog out back, left the door open and then went out the front door and left that unlocked too.  Mom was up;03/07/12 08:51 
33;Ok. I will take care of it when i can.;03/07/12 08:53 
33;I took care of it. In the future, please refrain from.sending me text.message like this during work, save them for after work please.;03/07/12 09:05 
33;Ok I'm sorry;03/07/12 09:45 
56;Sending positive thoughts your way today!  Let me know when is a good night to get together~ love you!  lucy;03/07/12 11:33 
33;Not a problem. I just cannot always handle things as quickly as others may want them handled or i am busy with stuff that cannot be interrupted. No harm. I know mom gets upset with Michael and thinks i protect him. I just pick my Smith. Sometimes it is perception. I have to make those calls as they arise. I am not mad at you. Still love you. Stop tearing up. Been really busy thats all.;03/07/12 11:59 
56;Boy do i need them. And real soon.;03/07/12 11:59 
33;I called her.  Just needed to talk.  Well better find something to do or take my lunch.  No harm between us :);03/07/12 12:07 
33;oted me.  I'm gonna talk and see if I can make payments.  It has to get fixed.  Mom feels bad because she can't help but like I told her, that's not why;03/07/12 12:07 
33;ies with all the home invasion going on.  Plus me call her when she was getting out of the shower didn't help.  So to fix my truck $1000 to $1500 Jill qu;03/07/12 12:07 
33;I didn't expect you to handle it while at work. I just told you as a FYI.  Mom was upset and she said she was going to let them have it.  I know she worr;03/07/12 12:07 
56;Zzzzzzzz positive thoughts. Zzzzzzzzz;03/07/12 12:18 
56;I know. When are u doing Napa?;03/07/12 12:27 
33;I need to eat more than apples. But want to lose wait. No harm at all. Just trying to keep.everyone happy is making me sick. Maybe that will change  soon. Talk soon.;03/07/12 12:28 
56;nd it worked out well.;03/07/12 12:31 
56;There and back already.  Went on February 26 and back on 29th.  Mom had a great time!  I lost my ass there!  She did use the wheelchair in the airports a;03/07/12 12:31 
33;Eat something;03/07/12 12:36 
56;Sorry to hear you did not win.;03/07/12 13:15 
49;Happy Birthday sis!;03/07/12 15:21 
56;Thank you for supporting us last night. It meant so very much to me. I love you.;04/07/12 07:32 
56;I love you like you were my sister if I had one.  I will be holding you in my heart today.  lucy;04/07/12 08:55 
53;U coming to the funeral home;04/07/12 17:56 
53;Horrible fight. Finally got there at 7 pm.;04/07/12 21:57 
